client_id,age,job,marital,education,credit_default,mortgage,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date,cons_price_idx,euribor_three_months
37137,72,retired,divorced,university_degree,False,False,1,370,0,0,0,2022-08-09,92.201,0.884
37138,34,technician,single,professional_course,False,True,1,251,0,0,0,2022-08-27,92.201,0.884
37139,24,student,single,high_school,False,True,1,79,0,0,0,2022-08-21,92.201,0.884
37140,17,student,single,0,False,True,3,432,2,1,0,2022-08-16,92.201,0.884
37141,34,technician,single,professional_course,False,False,1,305,0,0,1,2022-08-30,92.201,0.884
37142,59,admin_,married,high_school,False,True,2,1019,1,1,1,2022-08-01,92.201,0.884
37143,34,technician,single,professional_course,False,False,1,211,0,0,1,2022-08-13,92.201,0.884
37144,40,admin_,married,university_degree,False,False,2,397,1,0,0,2022-08-14,92.201,0.884
37145,37,technician,married,professional_course,False,True,1,414,0,0,1,2022-08-17,92.201,0.884
37146,57,technician,married,high_school,False,True,2,290,1,1,1,2022-08-17,92.201,0.884
37147,59,admin_,married,high_school,False,True,1,277,0,0,1,2022-08-04,92.201,0.884
37148,52,management,married,university_degree,False,False,1,206,1,0,0,2022-08-31,92.201,0.884
37149,46,unknown,married,0,False,False,2,299,0,0,0,2022-08-05,92.201,0.884
37150,43,services,divorced,basic_6y,False,True,3,40,0,0,0,2022-08-07,92.201,0.884
37151,27,management,single,university_degree,False,True,1,106,0,0,0,2022-08-23,92.201,0.884
37152,20,student,single,high_school,False,False,1,254,0,0,1,2022-08-07,92.201,0.884
37153,59,retired,married,0,False,False,1,177,0,0,0,2022-08-13,92.201,0.884
37154,32,services,single,high_school,False,True,1,253,2,1,1,2022-08-28,92.201,0.884
37155,37,admin_,married,high_school,False,False,2,179,1,0,1,2022-08-07,92.201,0.884
37156,39,blue-collar,married,basic_9y,False,False,1,394,0,0,1,2022-08-22,92.201,0.884
37157,59,retired,divorced,university_degree,False,True,1,526,0,0,0,2022-08-07,92.201,0.884
37158,45,unemployed,divorced,basic_4y,False,True,1,156,0,0,0,2022-08-24,92.201,0.884
37159,45,unemployed,divorced,basic_4y,False,False,1,416,0,0,0,2022-08-01,92.201,0.884
37160,46,admin_,married,high_school,False,False,2,231,0,0,1,2022-08-19,92.201,0.884
37161,59,retired,married,0,False,False,2,385,1,0,1,2022-08-22,92.201,0.884
37162,43,services,divorced,basic_6y,False,True,2,813,0,0,0,2022-08-12,92.201,0.884
37163,37,technician,married,professional_course,False,False,3,157,2,1,1,2022-08-06,92.201,0.884
37164,56,entrepreneur,married,high_school,False,True,5,131,1,0,0,2022-08-01,92.201,0.884
37165,42,unemployed,married,0,False,False,4,175,0,0,1,2022-08-15,92.201,0.883
37166,46,blue-collar,married,professional_course,False,False,5,99,0,0,0,2022-08-13,92.201,0.883
37167,31,admin_,single,university_degree,False,False,2,331,0,0,0,2022-08-31,92.201,0.883
37168,37,admin_,married,university_degree,False,False,1,89,0,0,0,2022-08-15,92.201,0.883
37169,52,retired,divorced,university_degree,False,True,2,155,1,1,1,2022-08-02,92.201,0.883
37170,70,retired,married,basic_4y,False,True,1,320,0,0,0,2022-08-25,92.201,0.883
37171,32,technician,married,university_degree,False,False,4,975,0,0,1,2022-08-23,92.201,0.883
37172,63,retired,married,basic_4y,False,False,3,49,0,0,0,2022-08-21,92.201,0.883
37173,42,unemployed,married,0,False,True,7,280,0,0,0,2022-08-12,92.201,0.883
37174,52,technician,married,professional_course,False,False,6,126,0,0,0,2022-08-24,92.201,0.883
37175,57,management,married,university_degree,False,True,4,107,0,0,0,2022-08-18,92.201,0.883
37176,60,self-employed,divorced,university_degree,False,False,2,90,0,0,0,2022-08-14,92.201,0.883
37177,59,housemaid,married,basic_4y,False,True,6,121,0,0,0,2022-08-16,92.201,0.883
37178,32,technician,married,university_degree,False,True,2,148,1,1,0,2022-08-21,92.201,0.883
37179,37,blue-collar,married,basic_9y,False,True,1,161,0,0,0,2022-08-09,92.201,0.883
37180,63,retired,married,basic_4y,False,False,4,87,0,0,0,2022-08-25,92.201,0.883
37181,37,admin_,married,university_degree,False,False,1,305,0,0,0,2022-08-05,92.201,0.883
37182,28,student,single,0,False,True,1,111,1,0,0,2022-08-12,92.201,0.883
37183,52,retired,divorced,university_degree,False,False,1,427,1,1,1,2022-08-01,92.201,0.883
37184,45,technician,single,university_degree,False,False,1,146,0,0,0,2022-08-22,92.201,0.883
37185,58,retired,married,high_school,False,False,1,144,0,0,0,2022-08-01,92.201,0.883
37186,79,retired,married,0,False,False,2,86,0,0,0,2022-08-21,92.201,0.883
37187,53,technician,married,professional_course,False,True,1,190,0,0,0,2022-08-13,92.201,0.883
37188,53,technician,married,professional_course,False,True,1,100,1,0,0,2022-08-20,92.201,0.883
37189,24,student,single,high_school,False,False,1,355,0,0,1,2022-08-02,92.201,0.883
37190,74,retired,married,high_school,False,False,1,472,0,0,0,2022-08-07,92.201,0.883
37191,54,admin_,divorced,high_school,False,True,2,131,1,1,1,2022-08-15,92.201,0.883
37192,74,retired,married,high_school,False,False,1,174,0,0,0,2022-08-15,92.201,0.883
37193,74,retired,married,high_school,False,True,1,1452,1,0,1,2022-08-31,92.201,0.883
37194,58,unemployed,divorced,professional_course,False,False,1,142,0,0,0,2022-08-23,92.201,0.883
37195,74,retired,married,high_school,False,False,1,135,0,0,0,2022-08-15,92.201,0.883
37196,42,unemployed,married,0,False,True,4,250,2,1,1,2022-08-19,92.201,0.883
37197,35,admin_,single,university_degree,False,True,1,789,0,0,0,2022-08-29,92.201,0.883
37198,31,technician,divorced,professional_course,False,True,2,310,1,0,1,2022-08-23,92.201,0.883
37199,35,admin_,single,university_degree,False,True,1,338,0,0,1,2022-08-05,92.201,0.883
37200,35,admin_,single,university_degree,False,True,1,116,0,0,0,2022-08-27,92.201,0.883
37201,60,entrepreneur,married,0,False,False,2,130,0,0,0,2022-08-01,92.201,0.883
37202,35,admin_,single,university_degree,False,False,1,250,1,0,0,2022-08-22,92.201,0.883
37203,35,admin_,single,university_degree,False,True,1,471,0,0,0,2022-08-15,92.201,0.883
37204,25,technician,single,university_degree,False,True,1,256,0,0,1,2022-08-18,92.201,0.883
37205,44,admin_,married,university_degree,False,True,2,254,0,0,1,2022-08-12,92.201,0.883
37206,76,retired,married,basic_4y,False,True,1,550,0,0,1,2022-08-26,92.201,0.883
37207,76,retired,married,basic_4y,False,True,2,345,0,0,1,2022-08-21,92.201,0.881
37208,32,technician,single,professional_course,False,False,2,169,0,0,0,2022-08-15,92.201,0.881
37209,46,housemaid,married,high_school,False,True,1,358,0,0,1,2022-08-07,92.201,0.881
37210,29,admin_,single,university_degree,False,True,1,107,0,0,0,2022-08-07,92.201,0.881
37211,38,admin_,single,university_degree,False,True,1,116,0,0,0,2022-08-01,92.201,0.881
37212,51,technician,married,professional_course,False,True,2,115,0,0,0,2022-08-28,92.201,0.881
37213,82,retired,married,university_degree,False,False,2,79,2,0,0,2022-08-20,92.201,0.881
37214,33,blue-collar,married,basic_9y,False,False,1,79,1,0,1,2022-08-28,92.201,0.881
37215,38,admin_,single,university_degree,False,True,1,140,0,0,0,2022-08-25,92.201,0.881
37216,32,technician,single,professional_course,False,True,2,107,1,0,0,2022-08-11,92.201,0.881
37217,32,admin_,married,university_degree,False,True,1,131,0,0,0,2022-08-20,92.201,0.881
37218,29,admin_,single,university_degree,False,False,2,289,0,0,1,2022-08-06,92.201,0.881
37219,75,retired,married,basic_4y,False,False,1,714,0,0,1,2022-08-11,92.201,0.881
37220,25,admin_,single,university_degree,False,True,1,255,0,0,1,2022-08-21,92.201,0.881
37221,34,admin_,married,university_degree,False,False,1,78,0,0,0,2022-08-28,92.201,0.881
37222,34,admin_,married,university_degree,False,True,1,258,0,0,0,2022-08-25,92.201,0.881
37223,32,technician,single,professional_course,False,False,1,87,0,0,1,2022-08-16,92.201,0.881
37224,46,housemaid,married,high_school,False,True,1,258,0,0,0,2022-08-23,92.201,0.881
37225,51,housemaid,married,0,False,False,1,273,1,0,1,2022-08-24,92.201,0.881
37226,32,unemployed,single,university_degree,False,True,1,88,1,0,0,2022-08-11,92.201,0.881
37227,70,retired,married,basic_4y,False,True,2,530,0,0,1,2022-08-31,92.201,0.881
37228,24,student,single,high_school,False,False,1,292,0,0,0,2022-08-16,92.201,0.881
37229,24,student,single,high_school,False,True,1,456,0,0,1,2022-08-24,92.201,0.881
37230,41,services,single,university_degree,False,True,1,142,2,1,1,2022-08-09,92.201,0.881
37231,41,services,single,university_degree,False,True,1,325,0,0,1,2022-08-07,92.201,0.881
37232,33,admin_,single,high_school,False,True,3,1088,0,0,1,2022-08-31,92.201,0.881
37233,48,unemployed,single,basic_9y,False,False,2,173,0,0,0,2022-08-23,92.201,0.881
37234,54,technician,married,university_degree,False,True,1,325,1,1,0,2022-08-23,92.201,0.881
37235,73,retired,married,basic_4y,False,False,1,453,0,0,1,2022-08-10,92.201,0.881
37236,48,entrepreneur,married,university_degree,False,False,2,295,2,1,1,2022-08-19,92.201,0.881
37237,73,retired,married,basic_9y,False,False,1,239,1,1,0,2022-08-16,92.201,0.881
37238,58,admin_,married,university_degree,False,False,2,121,0,0,0,2022-08-03,92.201,0.881
37239,73,retired,married,basic_4y,False,True,1,305,0,0,0,2022-08-25,92.201,0.881
37240,23,student,single,high_school,False,True,1,136,3,0,0,2022-08-28,92.201,0.881
37241,36,management,married,university_degree,False,True,1,100,0,0,0,2022-08-23,92.201,0.881
37242,30,admin_,single,university_degree,False,True,1,83,2,0,0,2022-08-23,92.201,0.881
37243,28,admin_,single,university_degree,False,False,1,70,0,0,0,2022-08-24,92.201,0.881
37244,33,blue-collar,married,basic_9y,False,False,1,99,2,0,0,2022-08-27,92.201,0.881
37245,28,admin_,single,university_degree,False,False,1,262,2,1,1,2022-08-23,92.201,0.881
37246,28,admin_,single,university_degree,False,True,1,119,1,0,0,2022-08-14,92.201,0.881
37247,51,housemaid,married,0,False,True,1,121,0,0,0,2022-08-02,92.201,0.881
37248,28,admin_,married,university_degree,False,True,1,140,1,0,0,2022-08-25,92.201,0.881
37249,36,services,married,basic_9y,False,True,1,215,1,0,1,2022-08-24,92.201,0.881
37250,51,housemaid,married,0,False,True,1,268,0,0,1,2022-08-09,92.201,0.881
37251,36,services,married,basic_9y,False,True,1,221,1,1,1,2022-08-13,92.201,0.881
37252,59,unemployed,married,professional_course,False,True,2,378,1,0,0,2022-08-12,92.201,0.881
37253,29,admin_,single,high_school,False,True,1,140,0,0,0,2022-08-12,92.201,0.881
37254,29,admin_,single,high_school,False,False,1,384,3,1,0,2022-08-10,92.201,0.881
37255,30,self-employed,married,university_degree,False,True,2,390,0,0,0,2022-08-17,92.201,0.881
37256,29,admin_,single,high_school,False,False,1,88,2,0,0,2022-08-06,92.201,0.881
37257,73,retired,married,basic_4y,False,True,1,135,0,0,0,2022-08-09,92.201,0.881
37258,27,blue-collar,unknown,high_school,False,False,1,192,1,1,1,2022-08-24,92.201,0.881
37259,29,admin_,single,high_school,False,False,1,130,0,0,1,2022-08-05,92.201,0.881
37260,76,retired,married,university_degree,False,False,2,233,0,0,1,2022-08-09,92.201,0.881
37261,29,admin_,single,high_school,False,True,1,121,0,0,0,2022-08-18,92.201,0.881
37262,31,admin_,married,university_degree,False,True,2,353,0,0,1,2022-08-23,92.201,0.881
37263,33,admin_,single,high_school,False,True,2,182,1,0,1,2022-08-26,92.201,0.881
37264,48,admin_,divorced,university_degree,False,True,1,103,1,1,0,2022-08-21,92.201,0.881
37265,43,admin_,single,high_school,False,True,3,231,0,0,1,2022-08-11,92.201,0.881
37266,54,unemployed,married,university_degree,False,False,3,122,0,0,0,2022-08-31,92.201,0.884
37267,44,entrepreneur,married,basic_4y,False,False,2,111,0,0,0,2022-08-05,92.201,0.884
37268,46,blue-collar,married,professional_course,False,False,3,255,0,0,0,2022-08-11,92.201,0.884
37269,35,services,single,university_degree,False,False,2,419,0,0,0,2022-08-05,92.201,0.884
37270,36,management,married,university_degree,False,False,2,1225,0,0,0,2022-08-24,92.201,0.884
37271,40,blue-collar,divorced,basic_9y,False,False,1,54,1,0,0,2022-08-22,92.201,0.884
37272,36,management,married,university_degree,False,False,1,328,0,0,1,2022-08-02,92.201,0.884
37273,52,admin_,married,university_degree,False,False,1,268,0,0,0,2022-08-22,92.201,0.884
37274,38,technician,married,professional_course,False,False,1,923,1,0,1,2022-08-08,92.201,0.884
37275,41,admin_,married,high_school,False,False,1,88,0,0,0,2022-08-27,92.201,0.884
37276,27,student,single,high_school,False,False,1,131,2,1,0,2022-08-03,92.201,0.884
37277,38,admin_,single,high_school,False,True,1,167,0,0,1,2022-08-04,92.201,0.884
37278,64,retired,married,university_degree,False,False,1,133,0,0,0,2022-08-16,92.201,0.884
37279,36,admin_,divorced,university_degree,False,False,1,559,1,1,1,2022-08-22,92.201,0.884
37280,36,admin_,divorced,university_degree,False,True,2,146,2,0,1,2022-08-10,92.201,0.884
37281,37,technician,married,university_degree,False,True,1,187,1,1,1,2022-08-30,92.201,0.884
37282,65,retired,married,basic_6y,False,False,2,161,1,0,1,2022-08-10,92.201,0.884
37283,66,admin_,married,university_degree,False,False,2,489,1,1,0,2022-08-18,92.201,0.884
37284,19,student,single,basic_9y,False,False,1,120,1,1,0,2022-08-03,92.201,0.884
37285,40,blue-collar,married,high_school,False,True,1,158,1,1,0,2022-08-01,92.201,0.884
37286,40,admin_,married,university_degree,False,False,1,246,1,1,0,2022-08-03,92.201,0.884
37287,33,admin_,married,high_school,False,True,1,252,1,1,1,2022-08-22,92.201,0.884
37288,43,self-employed,divorced,university_degree,False,False,1,156,0,0,0,2022-08-02,92.201,0.884
37289,43,self-employed,divorced,university_degree,False,False,1,1529,1,0,0,2022-08-07,92.201,0.884
37290,63,housemaid,married,basic_4y,False,True,1,235,2,0,1,2022-08-06,92.201,0.884
37291,35,admin_,married,high_school,False,False,1,155,1,1,0,2022-08-11,92.201,0.884
37292,31,admin_,married,high_school,False,False,2,155,1,1,1,2022-08-24,92.201,0.884
37293,33,technician,single,basic_9y,False,True,1,289,2,0,1,2022-08-14,92.201,0.884
37294,36,blue-collar,married,basic_9y,False,False,2,153,1,0,0,2022-08-19,92.201,0.884
37295,32,entrepreneur,married,0,False,False,2,352,2,0,0,2022-08-19,92.201,0.884
37296,69,retired,married,professional_course,False,True,1,411,0,0,0,2022-08-16,92.201,0.884
37297,35,admin_,single,high_school,False,True,4,107,3,1,0,2022-08-16,92.201,0.884
37298,21,admin_,single,university_degree,False,True,2,89,1,1,0,2022-08-27,92.201,0.884
37299,19,student,single,basic_9y,False,True,2,85,0,0,0,2022-08-25,92.201,0.884
37300,46,blue-collar,married,professional_course,False,False,3,151,1,0,0,2022-08-29,92.201,0.884
37301,19,student,single,basic_9y,False,False,1,96,1,1,0,2022-08-24,92.201,0.884
37302,32,student,married,professional_course,False,True,2,540,0,0,0,2022-08-28,92.201,0.884
37303,44,unknown,married,university_degree,False,True,2,263,0,0,0,2022-08-19,92.201,0.884
37304,39,technician,married,professional_course,False,True,1,247,1,1,0,2022-08-09,92.201,0.884
37305,40,management,married,university_degree,False,False,1,162,1,0,0,2022-08-02,92.201,0.884
37306,40,management,married,university_degree,False,False,1,121,1,0,0,2022-08-30,92.201,0.884
37307,52,admin_,married,university_degree,False,True,3,179,2,1,1,2022-08-14,92.201,0.884
37308,67,retired,married,professional_course,False,True,1,71,0,0,0,2022-08-24,92.201,0.884
37309,57,entrepreneur,married,professional_course,False,True,1,157,1,1,0,2022-08-01,92.201,0.884
37310,37,blue-collar,married,basic_9y,False,False,1,213,0,0,1,2022-08-27,92.201,0.884
37311,37,blue-collar,married,basic_9y,False,False,2,373,0,0,0,2022-08-22,92.201,0.883
37312,34,technician,single,professional_course,False,True,2,1416,1,1,1,2022-08-24,92.201,0.883
37313,35,technician,married,university_degree,False,True,2,425,1,0,0,2022-08-23,92.201,0.883
37314,58,technician,married,professional_course,False,False,2,48,0,0,0,2022-08-22,92.201,0.883
37315,43,services,married,high_school,False,True,1,329,0,0,0,2022-08-12,92.201,0.883
37316,70,housemaid,divorced,basic_4y,False,False,3,90,1,0,0,2022-08-03,92.201,0.883
37317,34,admin_,single,university_degree,False,True,1,265,1,0,0,2022-08-31,92.201,0.883
37318,69,retired,married,high_school,False,True,1,151,0,0,0,2022-08-02,92.201,0.883
37319,59,technician,single,basic_6y,False,False,1,181,0,0,0,2022-08-09,92.201,0.883
37320,49,management,divorced,university_degree,False,True,1,138,0,0,0,2022-08-25,92.201,0.883
37321,31,admin_,single,university_degree,False,False,1,265,3,1,1,2022-08-07,92.201,0.883
37322,31,admin_,single,university_degree,False,False,1,157,0,0,0,2022-08-08,92.201,0.883
37323,50,management,married,university_degree,False,False,3,89,1,1,0,2022-08-25,92.201,0.883
37324,31,admin_,single,university_degree,False,False,1,387,0,0,0,2022-08-23,92.201,0.883
37325,45,services,married,high_school,False,False,3,249,0,0,0,2022-08-07,92.201,0.883
37326,60,retired,married,high_school,False,False,1,123,1,1,0,2022-08-15,92.201,0.883
37327,30,admin_,single,university_degree,False,False,1,156,2,0,0,2022-08-16,92.201,0.883
37328,30,admin_,single,university_degree,False,True,1,155,1,1,0,2022-08-08,92.201,0.883
37329,31,admin_,single,university_degree,False,True,2,115,0,0,0,2022-08-28,92.201,0.883
37330,58,technician,married,professional_course,False,False,2,704,0,0,1,2022-08-01,92.201,0.883
37331,33,admin_,single,high_school,False,True,3,136,0,0,1,2022-08-21,92.201,0.883
37332,26,student,single,professional_course,False,True,2,176,1,0,1,2022-08-21,92.201,0.883
37333,35,self-employed,married,university_degree,False,True,1,88,1,0,0,2022-08-09,92.201,0.883
37334,59,retired,married,high_school,False,True,1,85,1,0,0,2022-08-19,92.201,0.883
37335,29,technician,single,professional_course,False,True,1,110,0,0,0,2022-08-22,92.201,0.883
37336,50,blue-collar,married,0,False,True,1,1398,0,0,0,2022-08-13,92.201,0.883
37337,61,entrepreneur,married,university_degree,False,True,1,651,0,0,1,2022-08-28,92.201,0.883
37338,52,management,married,high_school,False,True,1,167,4,0,1,2022-08-23,92.201,0.883
37339,52,management,married,high_school,False,False,1,408,0,0,1,2022-08-19,92.201,0.883
37340,42,admin_,single,university_degree,False,False,1,982,0,0,0,2022-08-16,92.201,0.883
37341,85,retired,married,professional_course,False,False,1,140,0,0,1,2022-08-13,92.201,0.883
37342,27,admin_,single,university_degree,False,True,1,168,0,0,0,2022-08-04,92.201,0.883
37343,27,admin_,single,university_degree,False,True,1,287,1,1,0,2022-08-05,92.201,0.883
37344,49,technician,married,professional_course,False,True,1,75,1,0,0,2022-08-08,92.201,0.883
37345,30,admin_,married,university_degree,False,False,3,139,1,1,1,2022-08-23,92.201,0.883
37346,69,entrepreneur,married,university_degree,False,True,1,93,1,0,0,2022-08-21,92.201,0.883
37347,28,admin_,single,university_degree,False,False,1,225,2,0,0,2022-08-19,92.201,0.883
37348,33,student,single,0,False,True,1,203,0,0,0,2022-08-20,92.201,0.883
37349,41,admin_,single,university_degree,False,True,2,280,0,0,0,2022-08-23,92.201,0.883
37350,54,admin_,single,university_degree,False,True,1,159,0,0,0,2022-08-16,92.201,0.883
37351,60,admin_,married,professional_course,False,False,1,66,0,0,0,2022-08-25,92.201,0.883
37352,57,admin_,married,university_degree,False,True,1,149,1,0,1,2022-08-04,92.201,0.883
37353,35,admin_,married,university_degree,False,False,1,349,3,0,1,2022-08-31,92.201,0.883
37354,35,admin_,single,university_degree,False,False,1,371,0,0,0,2022-08-12,92.201,0.883
37355,80,retired,married,illiterate,False,True,1,125,1,1,1,2022-08-08,92.201,0.883
37356,26,admin_,single,university_degree,False,False,1,221,1,1,1,2022-08-11,92.201,0.883
37357,67,retired,married,university_degree,False,False,1,201,1,0,0,2022-08-17,92.201,0.883
37358,56,retired,married,high_school,False,True,1,97,2,1,0,2022-08-30,92.201,0.883
37359,59,admin_,divorced,professional_course,False,True,1,91,1,0,0,2022-08-09,92.201,0.883
37360,44,management,married,university_degree,False,False,2,175,2,0,1,2022-08-29,92.201,0.883
37361,47,admin_,married,university_degree,False,True,1,526,1,0,0,2022-08-20,92.201,0.883
37362,58,technician,married,professional_course,False,True,2,89,0,0,1,2022-08-09,92.201,0.883
37363,59,admin_,divorced,professional_course,False,False,1,206,1,0,1,2022-08-19,92.201,0.883
37364,59,admin_,divorced,professional_course,False,False,1,477,0,0,0,2022-08-18,92.201,0.883
37365,69,blue-collar,married,0,False,True,3,400,0,0,0,2022-08-26,92.201,0.883
37366,59,admin_,divorced,professional_course,False,False,1,198,0,0,0,2022-08-06,92.201,0.883
37367,59,admin_,divorced,professional_course,False,False,1,203,1,1,1,2022-08-03,92.201,0.883
37368,34,admin_,divorced,university_degree,False,False,2,267,0,0,1,2022-08-17,92.201,0.883
37369,30,admin_,married,university_degree,False,True,3,120,1,0,0,2022-08-03,92.201,0.883
37370,50,blue-collar,married,0,False,True,2,589,0,0,1,2022-08-22,92.201,0.883
37371,70,retired,married,high_school,False,True,1,162,0,0,0,2022-08-01,92.201,0.883
37372,59,blue-collar,married,basic_4y,False,False,3,163,0,0,0,2022-08-08,92.201,0.883
37373,58,admin_,married,university_degree,False,False,4,373,0,0,0,2022-08-20,92.201,0.883
37374,49,admin_,married,university_degree,False,True,2,464,1,0,1,2022-08-12,92.201,0.883
37375,35,technician,single,university_degree,False,True,3,113,0,0,0,2022-08-21,92.201,0.883
37376,57,management,married,university_degree,False,True,1,71,2,0,0,2022-08-22,92.201,0.883
37377,21,unemployed,single,high_school,False,True,2,172,0,0,0,2022-08-26,92.201,0.883
37378,57,management,married,university_degree,False,False,1,162,0,0,0,2022-08-19,92.201,0.883
37379,42,management,divorced,0,False,True,2,266,0,0,0,2022-08-11,92.201,0.879
37380,66,retired,married,0,False,False,3,68,0,0,0,2022-08-10,92.201,0.879
37381,62,management,married,university_degree,False,True,2,345,0,0,0,2022-08-08,92.201,0.879
37382,27,admin_,single,university_degree,False,True,2,1117,0,0,0,2022-08-22,92.201,0.879
37383,60,management,married,university_degree,False,False,4,159,0,0,0,2022-08-08,92.201,0.879
37384,31,services,single,university_degree,False,True,1,701,0,0,0,2022-08-28,92.201,0.879
37385,27,admin_,single,university_degree,False,True,2,429,0,0,1,2022-08-11,92.201,0.879
37386,36,admin_,divorced,university_degree,False,False,2,623,2,1,1,2022-08-14,92.201,0.879
37387,66,retired,unknown,basic_9y,False,True,2,340,0,0,0,2022-08-03,92.201,0.879
37388,42,management,divorced,0,False,True,2,137,1,1,1,2022-08-12,92.201,0.879
37389,31,blue-collar,single,university_degree,False,False,2,174,0,0,0,2022-08-16,92.201,0.879
37390,48,admin_,married,high_school,False,False,2,74,0,0,0,2022-08-19,92.201,0.879
37391,25,admin_,single,high_school,False,True,1,121,0,0,0,2022-08-15,92.201,0.879
37392,26,student,single,basic_9y,False,False,1,127,0,0,0,2022-08-22,92.201,0.879
37393,26,student,single,basic_9y,False,True,1,182,1,1,1,2022-08-07,92.201,0.879
37394,49,admin_,married,high_school,False,True,2,668,1,1,1,2022-08-02,92.201,0.879
37395,26,student,single,basic_9y,False,False,1,449,0,0,1,2022-08-09,92.201,0.879
37396,49,admin_,married,high_school,False,True,2,90,0,0,0,2022-08-09,92.201,0.879
37397,26,student,single,basic_9y,False,True,1,582,0,0,1,2022-08-08,92.201,0.879
37398,25,self-employed,single,university_degree,False,False,2,169,1,0,0,2022-08-16,92.201,0.879
37399,34,blue-collar,married,high_school,False,True,2,115,1,0,0,2022-08-14,92.201,0.879
37400,45,blue-collar,single,basic_9y,False,True,1,249,1,1,0,2022-08-14,92.201,0.879
37401,27,admin_,single,university_degree,False,False,2,1336,0,0,1,2022-08-17,92.201,0.879
37402,45,blue-collar,single,basic_9y,False,False,1,150,2,1,0,2022-08-24,92.201,0.879
37403,74,retired,married,university_degree,False,True,2,239,1,0,1,2022-08-27,92.201,0.879
37404,36,admin_,married,university_degree,False,True,1,90,2,0,0,2022-08-31,92.201,0.879
37405,42,management,divorced,0,False,False,2,251,2,0,0,2022-08-23,92.201,0.879
37406,32,technician,married,professional_course,False,True,1,641,0,0,1,2022-08-30,92.201,0.879
37407,60,retired,married,university_degree,False,False,1,576,0,0,1,2022-08-02,92.201,0.879
37408,40,management,married,university_degree,False,False,2,699,1,0,0,2022-08-24,92.201,0.879
37409,56,admin_,married,basic_9y,False,True,1,73,1,1,1,2022-08-25,92.201,0.879
37410,66,retired,married,0,False,False,2,147,1,0,1,2022-08-12,92.201,0.879
37411,27,admin_,single,university_degree,False,True,4,398,1,0,1,2022-08-01,92.201,0.879
37412,37,blue-collar,single,professional_course,False,True,1,100,0,0,0,2022-08-23,92.201,0.879
37413,59,technician,married,university_degree,False,False,4,119,0,0,0,2022-08-26,92.201,0.879
37414,32,technician,single,professional_course,False,False,2,313,1,0,1,2022-08-05,92.201,0.879
37415,29,services,married,high_school,False,True,2,90,1,1,0,2022-08-24,92.201,0.879
37416,48,entrepreneur,divorced,high_school,False,False,1,307,0,0,1,2022-08-29,92.201,0.879
37417,38,admin_,married,university_degree,False,False,1,236,1,1,0,2022-08-23,92.201,0.879
37418,20,student,single,basic_4y,False,True,1,131,1,0,1,2022-08-09,92.201,0.879
37419,20,student,single,basic_4y,False,True,1,267,0,0,1,2022-08-11,92.201,0.879
37420,27,unemployed,single,high_school,False,False,1,93,3,1,0,2022-08-30,92.201,0.879
37421,33,services,married,high_school,False,True,1,417,0,0,1,2022-08-03,92.201,0.879
37422,36,admin_,single,university_degree,False,True,1,87,2,0,0,2022-08-01,92.201,0.879
37423,54,housemaid,married,university_degree,False,False,3,77,0,0,0,2022-08-07,92.201,0.879
37424,36,admin_,single,university_degree,False,False,1,82,0,0,0,2022-08-24,92.201,0.879
37425,66,retired,unknown,basic_9y,False,True,3,810,2,0,1,2022-08-06,92.201,0.879
37426,36,admin_,divorced,university_degree,False,True,2,161,0,0,0,2022-08-23,92.201,0.879
37427,66,technician,married,professional_course,False,True,2,150,0,0,0,2022-08-01,92.201,0.879
37428,35,blue-collar,single,basic_9y,False,False,3,305,1,0,0,2022-08-12,92.201,0.879
37429,28,admin_,single,university_degree,False,False,1,202,0,0,0,2022-08-28,92.201,0.879
37430,28,admin_,single,university_degree,False,False,1,332,0,0,1,2022-08-12,92.201,0.879
37431,28,admin_,single,university_degree,False,False,1,153,0,0,0,2022-08-20,92.201,0.879
37432,44,admin_,married,university_degree,False,True,1,113,0,0,0,2022-08-10,92.201,0.879
37433,56,admin_,married,basic_9y,False,False,2,338,1,1,1,2022-08-07,92.201,0.879
37434,32,admin_,married,high_school,False,False,1,96,0,0,0,2022-08-07,92.201,0.879
37435,29,blue-collar,single,high_school,False,True,1,71,0,0,0,2022-08-02,92.201,0.879
37436,41,services,married,high_school,False,False,1,301,0,0,0,2022-08-12,92.201,0.879
37437,33,admin_,single,university_degree,False,False,1,123,0,0,0,2022-08-02,92.201,0.879
37438,33,admin_,single,university_degree,False,False,1,192,0,0,0,2022-08-30,92.201,0.879
37439,45,admin_,married,university_degree,False,False,1,363,2,1,0,2022-08-08,92.201,0.879
37440,44,admin_,married,university_degree,False,False,2,96,1,1,0,2022-08-17,92.201,0.879
37441,28,student,single,high_school,False,True,1,188,0,0,0,2022-08-24,92.201,0.879
37442,66,retired,married,basic_6y,False,True,1,124,1,1,0,2022-08-06,92.201,0.879
37443,66,retired,married,basic_6y,False,False,1,174,0,0,0,2022-08-16,92.201,0.879
37444,32,technician,married,professional_course,False,True,1,44,1,1,0,2022-08-17,92.201,0.879
37445,33,admin_,single,university_degree,False,True,2,222,2,0,0,2022-08-19,92.201,0.879
37446,42,technician,married,professional_course,False,True,1,246,0,0,0,2022-08-21,92.201,0.879
37447,42,technician,married,professional_course,False,False,1,96,1,0,0,2022-08-06,92.201,0.879
